date,judul,username,tweet,plot,akting,direktor
2012-03-18 06:40:54+00:00,The Woman in Black,zalsyahdan,"Tapi gw bisa bilang kalo The Woman in black salah satu film supranatural yg cukup menegangkan dgn cerita,score dan cinematography yg creepy",0,0,0
2012-03-17 18:23:57+00:00,The Woman in Black,aloysiusrichie,The woman in black sedikit ngebosenin cerita na,-1,0,0
2012-03-17 06:29:35+00:00,The Woman in Black,nuraazafirahh,bapak seram cerita the woman in black,0,0,0
2012-03-04 11:44:27+00:00,The Woman in Black,AliaMustaphaa,Cerita The Woman in Black sangat lawak........... sampai tertutup mata...... dan sakit jantung.........,0,0,0
2012-03-03 08:39:35+00:00,The Woman in Black,KajianSinema,#FilmHoror THE WOMAN IN BLACK. Cerita menyeramkan mulai sejak ia bekerja dirumah mendiang klien nya tsb dan sering melihat sosok wanita.,0,0,0
2020-08-06 14:45:59+00:00,The Woman in Black,MovieManID,"6. The Woman in Black (2012)
Nerima job ya mbok ya yang masuk akal aja sih. 
Kadang Harry Pot--- Arthur Kipps punya kecurigaannya besar banget, hasilnya ketemu wanita berjubah hitam yg lebih nyeremin dari dementor, kan! 😭
Ending film horor satu ini juga mantap! 🙃 https://t.co/jJVoKix7fW",1,0,0
2015-06-07 03:47:33+00:00,The Woman in Black,Ny_leedonghae_,"Nonton lagi udah ke 3 kalinya, tapi ga pernah sampe ending, klamaan… ★ The Woman in Black: Angels of Death — https://t.co/uVkaNH9BZ9",0,0,0
2015-02-26 19:47:03+00:00,The Woman in Black,fizclass,"Busyet dah..nih Film Horror gak tanggung"",ending nya satu wajah tiba"" memenuhi layar... (film The Woman in Black)",0,0,0
2015-01-26 12:14:07+00:00,The Woman in Black,ceciliaayud,Endingnya lumayan lah happy ending. Wkwkwkwk ★ The Woman in Black: Angels of Death — https://t.co/x6rmu0LtbO,0,0,0
2015-01-21 17:37:52+00:00,The Woman in Black,hugosetyo,Ending aneh.. Gak nyambung ya.. Gak serem jg 😑 ★ The Woman in Black: Angels of Death (with nanda dian) — https://t.co/yFeapmD0RE,-1,0,0
2015-01-14 16:12:30+00:00,The Woman in Black,heijok_,"the woman in black 2 | cukup ngagetin, story nya bagus , cuma ending nya yang agak absurd.",1,0,0
2015-01-09 14:43:35+00:00,The Woman in Black,oranglimboto,2.The Woman In Black 2 : Angel of Death. Dari judul mungkin film ini tidak begitu menakutkan tetapi ending dari film Woman In Black ini-,0,0,0
2014-05-05 01:13:24+00:00,The Woman in Black,mirahbudiastuti,Kalo director nya saya saya juga akan bikin ending nya seperti ini :') ★ The Woman in Black — https://t.co/5zcOhbZD9C,0,0,0
2014-02-14 14:18:32+00:00,The Woman in Black,riririri_,"@ridwankustanto film the woman in black jagoannya mati tapi tetep happy ending. film horor suka gitu, eh naruto horor bukan sih? :)",0,0,0
2014-01-23 02:47:07+00:00,The Woman in Black,one_abud,"Semalam Baru Nonton ""The Woman In Black"" Sendirian.. Filmnya Mengagetkan... Dengan Ending Yang Tidak Terduga..",0,0,0
2013-11-26 02:08:34+00:00,The Woman in Black,liiiachan,Ending nya itu selalu bisa bikin nangis:') ★ The Woman in Black — https://t.co/z0y8B8DgXl,0,0,0
2013-03-05 07:51:38+00:00,The Woman in Black,monicasiellonia,"The woman in black ini ga happy ending memang, tapi ceritanya seru dan koko Radcliffe nya tampan. Sekian. 😍😍",1,0,0
2013-01-22 13:18:03+00:00,The Woman in Black,FajriPianist,Ending The Woman in Black mau ditonton berapa kali juga emg tetep nyeremin -_-,0,0,0
2013-01-02 14:31:06+00:00,The Woman in Black,cenalghif,The Woman In Black. Film yang pemeran utamanyo mati. Tapi happy ending. Good,1,0,0
2012-08-14 16:54:04+00:00,The Woman in Black,kikiooow,Apa apaan sih ending the woman in black ini..serem bgt cewe yg mukanya bedarah2 gitu -___-,0,0,0
2012-08-10 16:18:16+00:00,The Woman in Black,gitamaera,Ini akhirnya the woman in black itu sad apa happy ending ta? binggung ~~,0,0,0
2012-07-01 06:50:45+00:00,The Woman in Black,Mohameedpeter,"Ending e kurang seruuu sus, ganti film wae ""@YazidKurniawan: The Woman In Black #kagettokisine""",-1,0,0
2012-06-30 17:52:10+00:00,The Woman in Black,dnlxarf,sudah selesai menonton The Woman In Black. ending yang tidak begitu menarik.,-1,0,0
2012-06-28 06:01:19+00:00,The Woman in Black,taradivas,The Woman in Black. Ending e piye booos? Kui jek enek po ra kutukan e? Kok GJ -_-,-1,0,0
2012-06-14 09:23:12+00:00,The Woman in Black,kecapcaplele,Tadi ending the woman in black gantung bgt. Gajelas,-1,0,0
2012-05-18 07:49:55+00:00,The Woman in Black,karina_yuniaty,untuk ke tiga kali nya nnton the woman in black. kayak nya ada yg prnah nanya ending nya film ini tp blm gue jawab. :(,0,0,0
2012-05-17 07:49:30+00:00,The Woman in Black,arenadisc,"ending Woman in Black dibuat twisted seperti film horor lain seperti Insidiouos, Dont be Affraid at the Dark, dll",0,0,0
2012-05-14 16:25:45+00:00,The Woman in Black,RidhuanNaim,Terbaiklah ending The Woman in Black....,1,0,0
2012-05-11 15:44:09+00:00,The Woman in Black,yolsyaaa,The woman in black sama insidious bad ending nih ¬_¬ mudah mudahan ada yg ke2nya !,0,0,0
2012-04-10 03:23:58+00:00,The Woman in Black,ry1011_,"Jd nonton the woman in black dek? Ending.nya bikin sesuatu &gt;,&lt; @adindasuciPS",0,0,0
2012-04-03 06:01:12+00:00,The Woman in Black,nabilazirus,The Woman in black bad ending and sad ending :( coba daniel nya gak mati. Pasti lebih seru! :),0,0,0
2012-04-02 12:43:20+00:00,The Woman in Black,yuppie_MD,bingung dengan ending The Woman in Black...akting Daniel Radcliffe biasa aja...,-1,0,0
2012-04-01 10:35:02+00:00,The Woman in Black,irmabew,gak begitu sreg sama ending film The Woman In Black ._.,-1,0,0
2012-03-31 13:08:50+00:00,The Woman in Black,nianong,Msh pnrsn sama ending nya the woman in black (⌣́_⌣̀),0,0,0
2012-03-31 07:35:03+00:00,The Woman in Black,inkanara,Ngga ngrti sama ending nya the woman in black.. :s,-1,0,0
2012-03-30 11:57:21+00:00,The Woman in Black,stpurbantoro,"Masih blm ngerti tuh ending dri ""The Woman in Black"" -____-",-1,0,0
2012-03-29 02:37:26+00:00,The Woman in Black,txtdarimissmei,"Udh pernah nonton? Bener kan gajelas !RT @elsaadhera : RT Melsandraaps: The woman in black ending nya GAJELAS""",-1,0,0
2012-03-26 15:00:19+00:00,The Woman in Black,hanifarif,"The woman in black, dead happy ending. ""Alhamdulillah...""cc:@azkameidinoy wkwkk ngakak:D",0,0,0
2012-03-26 09:57:56+00:00,The Woman in Black,firdalona,"Abis nnton the woman in black , bagus film ny bkin jantungan . Tp ending nyaaa jagoannya matiiii wakaka",1,0,0
2012-03-25 14:00:33+00:00,The Woman in Black,zippoarmanto,"The woman in black, movie yg gw tonton kemaren, bagi yang suka horror tapi ada fictionnya gitu ini film keren bgt. Ngagetin, ending ┒(⌣˛⌣)┎",1,0,0
2012-03-25 13:50:00+00:00,The Woman in Black,chikamilla,The woman in black kenapa sedih gt sih ending nya huaaa,0,0,0
2012-03-25 13:47:31+00:00,The Woman in Black,rugbysparks,please kalo mau nonton film yg akhirnya happy ending jgn nonton horor The Woman In Black....galau akhirnya,0,0,0
2012-03-24 16:44:04+00:00,The Woman in Black,yessyNRG,Sumpah film the woman in black bikin kaget teruuuus! Tapi ending nya ngegantung abis -_-,-1,0,0
2012-03-23 17:35:18+00:00,The Woman in Black,creamylanz,The woman in black .. Ini film kok kentang banget yaa alur ceritanyaa .. Ending 'bls budi' si setannya anehh ajeee .. Bner2 adil (-`´-)‎​,-1,0,0
2012-03-23 16:16:58+00:00,The Woman in Black,poetzagniputri,The Woman In Black : happy ending yg menyedihkan... :'(,0,0,0
2012-03-23 13:04:26+00:00,The Woman in Black,mulyaritari92,The woman in black ending nya agak mengecewakan !,-1,0,0
2012-03-21 13:12:25+00:00,The Woman in Black,imm4n,"Selesai menonton The Woman in Black. Yahhh, recommended-lah. Lumayan kok. Endingnya suka deh. A bittersweet ending.",1,0,0
2012-03-21 08:22:57+00:00,The Woman in Black,vahlevirizha,"Abis nonton The woman in black, ending nya nggak terima abiss . aaarhh",0,0,0
2012-03-18 13:12:28+00:00,The Woman in Black,shintawijaya,Gaa seru -_- ending jelek !!! RT @yuneeyl: the woman in black kek nya seru nih nyahahahaha,-1,0,0
2012-03-17 16:03:21+00:00,The Woman in Black,a183d00,Gue langsung kicep pas ending the woman in black jleb pengen bgt nangis rasanyaa,0,0,0
2012-03-17 11:29:15+00:00,The Woman in Black,Jess_Jessicaa,The Woman In Black.... Serem abis! Akhirnya agk twist ending tapinya :( :(,0,0,0
2012-03-16 12:02:02+00:00,The Woman in Black,wayanlovely,The Woman In BLACK. Naskah 7/10 Akting 6/10 Ending 6/10 Keseluruhan 6/10.,0,0,0
2012-03-12 12:21:54+00:00,The Woman in Black,tania_julie,"The woman in black = gak tau bs di blg sad atau happy ending --""",0,0,0
2012-03-09 09:59:18+00:00,The Woman in Black,rifqihasyam,"The woman in black, film horror yg ditujukan bagi pencinta film ga jelas dengan 'happy ending'",-1,0,0
2021-12-19 17:00:46+00:00,1987 When the Day Comes,inkofparadise,emang udah paling bener lu nonton plot yang ngarah ke gwangj/u uprising tu ya 1987 when the day comes aja sih,0,0,0
2021-08-25 14:39:47+00:00,1987 When the Day Comes,arimeeeayde,"@moviemenfes dramanya baru satu mr.sunshine (wajib bgt nntn ini mah, semuanya perfect!!!)
filmnya the handmaiden (brrrr plot twistnya juaraaa), little forest (filmnya ringan bgt, nikmatin bgt lah pas nntn ini), 1987 when the day comes (tentang sejarah ni seru juga)",1,0,0
2019-06-29 18:46:53+00:00,1987 When the Day Comes,xxrealminos,"Master (7/10) film ini punya plot yg emang ""gitu gitu aja"" tapi aktornya yang ngebawain baguss. Jadi enjoy aja sama film nya tetep. Heheh.
1987: When the day comes (9/10) Film ini kisah nyata mirip sama mei98 kalo di indo. Bermula dr matinya mahasiswa terus demo gtu. Seruu!! https://t.co/E9nRZ3B2Uc",1,0,0
2018-01-18 15:45:52+00:00,1987 When the Day Comes,Elbert_Reyner,"11. 1987: WHEN THE DAY COMES - ★★★★½
Karakter berjibun dan plot bercabang memang pada awalnya njelimet, namun tidak butuh waktu lama untuk “klik” dengan apa yang dihadirkan #1987. Sebuah thriller politik yang sangat kuat, nyata, mencekam dan relevan dengan kondisi saat ini. https://t.co/gLo1QOsPzy",0,0,0
2022-04-20 05:51:45+00:00,1987 When the Day Comes,Diladilot15,"@kdrama_menfess 1987: When The Day Comes (2017)
Salah satu pemainnya Kim Tae Ri nder, kisah nyata, cerita ttg aksi mahasiswa dan warga Korsel demo besar-besaran melawan pemerintah. Ceritanya mirip dengan kisah nyata ""Tragedi Tri Sakti tahun 1998"" kalo di Indonesia nder. 
Keren abis 10/10",1,0,0
2022-02-04 06:43:14+00:00,1987 When the Day Comes,agenm0ssad,"#kelarnonton ""1987: When the Day Comes"". Thriller politik bagus dengan latar sejarah Gerakan Demokratik Juni di Korsel 1987 silam. Pengingat mengharukan buat Park Jong-cheol dan Lee Han-yeol yang gugur akibat kekerasan aparat. Cerita yang sangat familiar dengan sejarah sendiri.",0,0,0
2021-12-21 14:55:23+00:00,1987 When the Day Comes,ch_sj2013,"barusan nonton 1987: when the day comes gara2 penasaran rame2 snowdrop, keknya emang cuma orang nggak waras yg kepikiran bikin cerita romantis dari situ 🙃",0,0,0
2021-12-18 23:28:35+00:00,1987 When the Day Comes,rezaram_,"@mazzini_gsp 1987: When The Day Comes.
Cerita tentang politik korsel 👌🏻",0,0,0
2021-12-18 18:31:47+00:00,1987 When the Day Comes,blinkyanggun,"@swalalalisaaa @BLINKmf Kalau cerita politiknya yg terjadi pada tahun 1987 di Korea nonton film 1987: When The Day Comes aja atau baca dari link dibawah:
https://t.co/D7X1mImix5
Tapi apakah politiknya banyak dibuat sepertinya tidak.",0,0,0
2021-11-03 20:51:46+00:00,1987 When the Day Comes,Dear_IDKONIC,@lancelotcursed @kdrama_menfess Kalo nonton 1987 when the day comes kayaknya ga afdol kalo ga nonton taxi driver (film version) gasi? Karna mereka sama-sama ngangkat cerita dari revolusi di gwangju tapi dari sudut pandang orang yang beda gitu,0,0,0
2021-11-01 15:32:45+00:00,1987 When the Day Comes,wolfddochi_,"Habis nonton 1987: When the day comes, ikut nangis dong.. se-brutal itu peristiwanya 😭 terus kayak mirip cerita Dibalik 98.. padahal ini buat bantu TA kating, tapi kebaperan gini :"") mau nyari tau lebih lanjut ngga tega plis.. 😢",0,0,0
2021-05-31 05:58:48+00:00,1987 When the Day Comes,aciciated,@naylayh Aku tipikal yg kalau mangis lebih ke karna cerita yg nyentuh ala ala Hosplay/R1988 atau yg patriotik utk negara kayak 1987: When the day comes. Ala ala Hi Bye Mama atau Move to Heaven yg ceritanya emg dibuat sedih gak pernah buat aku nangis.. makanya liat menfess berasa psikopat,0,0,0
2021-05-22 08:31:12+00:00,1987 When the Day Comes,taerification,kurleb penggambaran plg bagus ya ky pas nonton film 1987 when the day comes itu penulisan cerita nya super B romance nya ada tipis2 tapi GEMES,0,0,0
2021-04-26 04:55:47+00:00,1987 When the Day Comes,lowkiodinson,"abis nonton film 1987: When The Day Comes, terlepas dri segala tetek bengek politiknya, gue jd tertarik bgt bikin cerita bersetting sekitar tahun 1990an atau awal tahun 2000an. 
di wp banyaknya cerita2 zaman kerajaan, tapi jarang yg ngambil setting era menyambut modernisasi.",0,0,0
2021-02-12 12:59:33+00:00,1987 When the Day Comes,paboyyaa,"Suka bgt nonton demo beginian mana berdasarkan cerita asli lagi :( 
1987 When the day comes https://t.co/0bvb68JKI0",0,0,0
2020-12-19 04:28:21+00:00,1987 When the Day Comes,_bornfangirl,"Yeonhee (Kim Taeri) x Hanyeol (Kang Dongwon); 1987: When The Day Comes
.
sebenernya kita semua tahu, bahwa inti cerita 1987 bukan tentang kehidupan percintaan dan kisah cinta Yeonhee x Hanyeol juga hanyalah pemanis dalam film tersebut. tapi buatku, kisah cinta mereka menarik (c) https://t.co/dkjRugXwB2",0,0,0
2020-08-30 04:16:38+00:00,1987 When the Day Comes,ztauri_,"Selesai nonton film '1987: When the Day Comes' latar film diambil dari cerita asli pada tahun 1987 di korea selatan. Awalnya iseng nonton, ternyata sebagus itu, mirip dengan kejadian tahun 1998 di indonesia. Dan baru juga sadar ajusshi dongwon juga ikut main di film ini 🙂😭 https://t.co/HIvij3EowZ",1,0,0
2020-05-26 08:12:52+00:00,1987 When the Day Comes,onlyross_,"@kdrama_menfess When the day comes 1987
Ini lebih ke cerita perjuangan mahasiswa pro demokrasi buat ngejatuhin pemerintah sih",0,0,0
2020-04-24 20:29:59+00:00,1987 When the Day Comes,wulandarizzka,"@moviemenfes yg lebih jadul ada 1987 When the day comes. 
Ceritanya hampir persis dgn jaman orba di Indo. aktivis ditangkap, kritik pemerintah langsung hilang, cara penyiksaan sama persis dgn cerita aktivis yg selamat dan hidup zaman orba. Padahal film Korea.",0,0,0
2020-03-28 04:29:38+00:00,1987 When the Day Comes,yang_gtertukar,"@rasjawa 1. 1987: When the Day Comes (sejarah 98nya Korea)
2. The Last Princess (sejarah putri terakhir Dinasti Jeoson yg terasing di Jepang)
3. Intimate Strangers (Satu acara mkn malem yg bikin mikir 'yakin kenal ama temen2 deket lo? Pasangan lo?)
4. Cold Eyes (cerita ttg intelny Korea)",0,0,0
2020-02-10 04:08:39+00:00,1987 When the Day Comes,ArdiansyahhhID,"@mohammedsabeq Emang korea, kalau buat filem bagua-bagus, apa lagi yang diangkat dari kisah nyata,
When the day comes  1987, kalau di indonesia seperti tragedi 1998,
Silenced ini cerita tentang kekerasan disekolah  anak-anak tunarungu, kalau nonton yang ini harus siap-siap tisu😁",1,0,0
2019-11-24 18:34:01+00:00,1987 When the Day Comes,justbubul,"@tubbirfess 1987: When the Day Comes dan A Taxi Driver. Yang dua ini berkaitan dgn cerita sejarah korea. Tapi asli  apik bnget ceritanya. 
Silenced (2011) ini kisah nyata di sekolah tuna rungu di korea. Ini crita tntng Gongyoo yg perjuangin anak2 itu. Ini sedih bnget sih.",1,0,0
2019-06-26 12:29:14+00:00,1987 When the Day Comes,sfrr_,"Abis nonton 1987: When the Day Comes, langsung mikir mirip cerita disini thn 98, coba dibikin filmnya kayak gini sekalian dibongkar jg pelakunya plis bakal keren pasti😭",0,0,0
2019-04-15 16:44:04+00:00,1987 When the Day Comes,dlscdks,"@askmenfess Film korea judulnya ""1987 : When the Day Comes"" cerita sejarahnya korea, entah knp gw nonton rasanya related bgt sm sejarahnya indonesia",0,0,0
2019-04-03 13:17:45+00:00,1987 When the Day Comes,_seunseo_v,@myomena 1987 when the day comes. tapi ini cerita ttg sejarah korea... )),0,0,0
2019-01-30 13:39:50+00:00,1987 When the Day Comes,apokadel,"1. 1987: When The Day Comes
Cerita tentang kerusuhan di KorSel tahun 1987. Mirip sama kerusuhan 1998 di Indonesia. Bagus. Banget. I cried so much when I watched it. https://t.co/RbB70lJ79B",1,0,0
2018-09-23 22:38:44+00:00,1987 When the Day Comes,Douchebatch,"11. 1987 when the day comes
cerita tentang perjuangan pergerakan pro demokrasi korea untuk menggulingkan pemerintahan diktator. Ternyata korea juga punya sejarah kelam sperti tragedi Indonesia tahun 1998. Skor 8,5/10 https://t.co/tjH1Rddnug",0,0,0
2022-10-31 16:30:08+00:00,1987 When the Day Comes,datamori,@moviemenfes When the day comes 1987 kalo ga salah sih judulnya. Yg main kim tae ri. Sumpah itu gua nangis kejer sampe sakit kepala. Kisah nyata rusuh demo di Korea. Di ending diliatin versi aslinya sama detik2 demo itu,0,0,0
2022-01-31 01:02:49+00:00,1987 When the Day Comes,ichaafitri,"@BLINKmf dr awal udh ga kefikiran happy ending nder wkwk karna inget drama youth of may, film taxi driver dan 1987 when the day comes yg settingan nya thn 80an jd mikir oh mngkin bakal sad ending nnti nya😭 justru dikasi romance tipis2 gini malah aku suka, kyk mr sunshine-",1,0,0
2021-12-19 10:54:33+00:00,1987 When the Day Comes,eisaprr,"@strawonpiri asli bener bgt, apalagi pas ending when the day comes 1987 ih merinding sumpah",0,0,0
2021-12-19 08:23:20+00:00,1987 When the Day Comes,dzsulf,"⚠ mengandung spoiler ⚠
sekitar setahun yg lalu gue inget abis nonton 1987 : when the day comes tuh gue kepikiran ampe berminggu2, bhkan sebelum tidur kebayang adegan itu😭 bhkan di ending film gabisa nahan nangis lagi krna emg sakit bgt, pedih, marah liatnya😭😭😭",0,0,0
2021-05-04 16:12:21+00:00,1987 When the Day Comes,remercy,"1987: When The Day Comes (2017)
9.5/10
Based on true story dri pemberontakan melawan rezim militer biar tercipta demokrasi,jujur ini crita sejarah yg keren bgt &amp; mirip ama kejadian nyatanya (cos di ending ada foto2 aslinya). Ada bumbu2 cinta tpi....hah kandas gais 🥲 https://t.co/yxim2oEeYZ",1,0,0
2021-03-29 12:05:45+00:00,1987 When the Day Comes,aciciated,"Sepanjang film nonton “1987: When the Day Comes” udah nangis kejer. Dimenit ke48 stop dulu karna beneran gak kuat. Di ending, jauh lebih nangis lagi karna bener-bener karakter Lee Han Yeol digambarin ulang sama Kang Dong Won. Aaaa pengen nonton ulang tapi udah ga ada di VIUnya 😭 https://t.co/sx7tB7BgVX",0,0,0
2021-02-02 10:04:51+00:00,1987 When the Day Comes,seohoo_mole,"@drakorfess_ Mau nambahin yg blum ada dikomenan
Silenced
1987: When the Day Comes
Yg dua di atas dri kisah nyata, bahkan yang 1987: When the Day Comes ada dokumenter foto sama vid aslinya pas ending, nangis bgt :'
Keys to the heart",0,0,0
2020-10-23 06:49:12+00:00,1987 When the Day Comes,taerihour,"2. 1987 : When The Day Comes [COMPLETED]
4,5/5
Sumpah coy, nonton ini mata gue bengkak 😌sedih banget asli, apalagi pas orang2 pada demo (menuju ending). Kim Tae-Ri disini jadi mahasiswa, emang muka anak bayi 🥺.POKOKNYA INI WAJIB DITONTON, demi meningkatkan jiwa patriotisme. xD https://t.co/V7PeBvk0VO",1,0,0
2020-08-19 11:24:35+00:00,1987 When the Day Comes,kdramaluvies,"nonton film 1987 : When The Day Comes karna katanya bagus dan mau liat kim taeri, dan ternyata bener bagus bgt sampe merinding dan netes air mata pas ending. mirip sama kasus 1998 di indo, ttg demo mahasiswa, bentrok dan rusuh dari rakyat ke pemerintah. adegannya nyata bgt, keren https://t.co/mzFgFi0fIR",1,0,1
